;App_id;Review;Tag
206;657240;Very Positive;['Simulation', 'Sandbox', 'Building', 'Trains', 'Open World', 'Indie', 'Crafting', 'City Builder', 'Funny', 'First-Person', 'Physics', 'Racing', 'Realistic', 'Family Friendly', 'Third Person', 'Singleplayer', 'Relaxing', 'Cute', 'Exploration', 'Management']
207;1070580;Very Positive;['Racing', 'Casual', 'Multiplayer', 'Automobile Sim', 'Indie', 'Arcade', 'Singleplayer', 'Third Person', 'Simulation', 'Controller', 'Relaxing', 'Retro', 'Colorful', 'Short', 'Great Soundtrack', 'Action', 'Local Multiplayer', 'Score Attack', 'Family Friendly', 'Runner']
208;1065100;Very Positive;['Indie', 'Adventure', 'RPG', 'Dragons', 'Simulation', 'Choices Matter', 'Great Soundtrack', 'Visual Novel', 'Choose Your Own Adventure', 'Story Rich']
209;1034940;Very Positive;['Adventure', 'Visual Novel', 'Anime', 'Psychological Horror', 'Mystery', 'Horror', 'Story Rich', 'Indie', '2D', 'Dark', 'Singleplayer', 'Atmospheric', 'Great Soundtrack']
210;1144110;Very Positive;['Open World', 'Free to Play', 'RPG', 'Satire', 'Indie', 'Adventure', 'Simulation', 'Psychological Horror', 'Memes', '2D']
211;865570;Very Positive;['Sexual Content', 'Nudity', 'Free to Play', 'Visual Novel', 'NSFW', 'Mature', 'Violent', 'Early Access', 'Indie', 'Gore', 'Casual', 'RPG', 'Hentai', 'Story Rich', 'Choices Matter', 'Adventure', 'Anime', 'Action', 'Romance', 'Psychological Horror']
212;1132190;Very Positive;['Casual', 'Free to Play', 'Indie', 'Pixel Graphics', '2D', 'Singleplayer', 'Colorful', 'Design & Illustration', 'Relaxing', 'Family Friendly', 'Great Soundtrack', 'Funny', 'Puzzle', 'Point & Click']
213;665370;Very Positive;['Sandbox', 'Simulation', 'Physics', 'Gore', 'Indie', 'Blood', 'Casual', 'Violent', '2D', 'Singleplayer', 'Building', 'Relaxing', 'Shooter', 'Replay Value', 'Funny', 'Moddable']
214;559330;Very Positive;['VR', 'Puzzle', 'Adventure', 'Physics', 'Strategy', 'Point & Click', 'Fantasy', 'Surreal', 'Psychological', 'Dark Humor', 'Narration', 'Indie', 'Singleplayer', 'Stylized', 'Story Rich', 'Psychological Horror', 'Relaxing', 'Short', 'Multiplayer']
215;935880;Very Positive;['Casual', 'Indie', 'Puzzle', 'Relaxing', 'Beautiful', 'Atmospheric', 'Great Soundtrack', 'Singleplayer', 'Fantasy']
216;589500;Very Positive;['Indie', 'Action', 'Adventure', 'Platformer', 'Pixel Graphics', '2D', 'Great Soundtrack', 'Retro', 'Difficult', 'Singleplayer', 'Co-op']
217;774361;Very Positive;['Metroidvania', 'Pixel Graphics', 'Souls-like', 'Gore', 'Dark Fantasy', 'Violent', '2D', 'Action', 'Indie', 'Difficult', 'Platformer', 'Adventure', 'Blood', 'Horror', 'Singleplayer', 'Gothic', 'Lore-Rich', 'Great Soundtrack', 'Side Scroller', 'Nudity']
218;1084020;Very Positive;['Simulation', 'City Builder', 'Indie', 'Strategy', 'Pixel Graphics', 'Sandbox', 'Casual', 'Building', 'Management', 'Adventure', 'Retro', 'Moddable', 'Multiplayer', '2D', 'Isometric', 'Life Sim', 'Automobile Sim', 'Exploration', 'Political Sim', '2.5D']
219;1173940;Very Positive;"['Action', 'Indie', ""Shoot 'Em Up"", 'Bullet Hell', 'Anime', 'Shooter']"
220;1002290;Very Positive;['Free to Play', 'Indie', 'Casual', 'Visual Novel', 'Anime']
221;1151080;Very Positive;['Turn-Based Combat', 'Dungeon Crawler', 'Roguelike', 'RPG', 'Roguelite', 'Pixel Graphics', 'Turn-Based', 'Villain Protagonist', '2D', 'Difficult', 'Dark Fantasy', 'Lovecraftian', 'Singleplayer', 'Management', 'Free to Play', 'Perma Death', 'Dark', 'Early Access', 'Gothic', 'Indie']
222;1039940;Very Positive;['LGBTQ+', 'Sexual Content', 'Nudity', 'Visual Novel', 'Violent', 'Adventure', 'Story Rich', 'Gore', 'NSFW', 'Anime', 'Singleplayer', 'Multiple Endings', 'Horror', 'Mature', 'Great Soundtrack']
223;1055430;Very Positive;['Strategy', 'RPG', 'Turn-Based Combat', 'Action', 'Turn-Based', 'Replay Value', 'Casual', 'Local Multiplayer', 'Board Game', '2D', 'Adventure', 'Comedy', 'Singleplayer', 'Funny', 'Multiplayer', 'Gore', 'Roguelike', 'Strategy RPG', 'Medieval', 'Hack and Slash']
224;1068070;Very Positive;['Action', 'Nudity', 'Indie', 'Simulation', 'Fighting', 'Physics', 'Arcade', 'Psychological Horror', 'Memes', 'LGBTQ+']
225;422510;Very Positive;"['Pinball', 'Indie', 'Action', 'Gothic', 'Dark Fantasy', 'Bullet Hell', 'Fast-Paced', 'Difficult', 'Arcade', 'Cult Classic', 'Unforgiving', 'Replay Value', 'Singleplayer', 'Pixel Graphics', 'Fantasy', '2D', 'Score Attack', 'Top-Down', 'Horror', ""Shoot 'Em Up""]"
226;1043180;Very Positive;['Dating Sim', 'Free to Play', 'Visual Novel', 'Indie', 'Casual', 'Cute', 'Simulation', 'Anime', 'Singleplayer', 'Comedy', 'Memes', 'Funny', 'Romance', 'Family Friendly', 'Horror', 'Sexual Content', 'Hentai', 'FPS']
227;925460;Very Positive;['Rhythm', 'Puzzle Platformer', 'Family Friendly', 'Casual', 'Precision Platformer', 'PvP', 'Difficult', 'Platformer', 'Arcade', 'Isometric', 'Funny', 'Abstract', 'Linear', 'Colorful', 'Minimalist', 'Logic', 'Level Editor', 'Puzzle', 'Psychedelic', 'Co-op']
228;931690;Very Positive;['Free to Play', 'Pixel Graphics', '2D', 'Platformer', 'Singleplayer', 'Adventure', 'Multiplayer', 'Procedural Generation', 'Action', 'Fantasy', 'RPG', '2D Platformer', 'Roguelike', 'Action RPG', 'Action Roguelike', 'Action-Adventure', 'Exploration', 'Bullet Hell', 'Roguelite', 'Casual']
229;1161770;Very Positive;['Sexual Content', 'Nudity', 'Mature', 'NSFW', 'Free to Play', 'Character Customization', 'Hentai', 'Open World', 'Adventure', 'Singleplayer', 'LGBTQ+', 'Female Protagonist', 'RPG', 'Fantasy', 'Early Access', 'Third Person', 'Anime', 'Indie', 'Story Rich', 'Psychological Horror']
230;1034900;Very Positive;['Action', 'Pixel Graphics', 'Metroidvania', 'Platformer', 'Retro', '2D', 'Anime', 'Singleplayer', 'Great Soundtrack']
231;1076880;Very Positive;['Indie', 'Dark Comedy', 'Multiple Endings', '2D', 'Comedy', 'Great Soundtrack', 'Cartoon', 'Replay Value', 'Psychological Horror']
232;1055760;Very Positive;['RPG', 'Indie', 'Simulation', 'Free to Play', 'Anime', 'Dating Sim']
233;1170640;Very Positive;['Indie', 'Casual', 'Puzzle', 'Adventure', 'Point & Click', 'Beautiful', 'Hand-drawn', 'Free to Play', 'Great Soundtrack', 'Hidden Object', 'Relaxing', 'Philosophical', 'Emotional', 'Mystery', 'Cute', 'Female Protagonist', 'Touch-Friendly', 'Surreal', 'Singleplayer', 'Atmospheric']
234;986280;Very Positive;['Visual Novel', 'LGBTQ+', 'Cute', 'Story Rich', 'Female Protagonist', 'Word Game', 'Anime', 'Linear', 'Singleplayer', 'Dating Sim', 'Interactive Fiction', 'NSFW', 'Indie', 'Adventure', 'VR']
235;1010870;Very Positive;['Dating Sim', 'Visual Novel', 'First-Person', 'Romance', 'Text-Based', 'Anime', 'Emotional', 'Adventure', 'Singleplayer', 'Sexual Content', 'Nudity']
236;977230;Very Positive;['Wholesome', 'Stylized', 'Resource Management', 'Management', 'Puzzle', 'Board Game', 'Relaxing', 'Cute', 'Tabletop', 'Casual', 'Pixel Graphics', 'Atmospheric', 'Simulation', 'Singleplayer', 'Strategy', 'Minimalist', '2D', 'Abstract', 'Building', 'Cozy']
237;1148510;Very Positive;['Sexual Content', 'Nudity', 'Casual', 'Indie', 'Mature', 'Hentai', 'Simulation', 'RPG', 'Anime', 'Puzzle', 'NSFW', 'Cute', 'Psychological Horror']
238;1079450;Very Positive;['Adventure', 'Indie', 'Point & Click', 'Retro', 'Puzzle', 'Singleplayer', 'Pixel Graphics', 'Family Friendly', 'Atmospheric', '2D', 'Old School', 'Cute', 'Story Rich', 'Mystery']
239;1172380;Very Positive;['Action-Adventure', 'Souls-like', 'Third Person', 'Swordplay', 'Story Rich', 'Open World', 'Exploration', 'Platformer', 'Action', 'Sci-fi', 'Space', 'RPG', 'Metroidvania', 'Fighting', 'Puzzle', 'Adventure', 'Fantasy', 'Hack and Slash', 'Atmospheric', 'Family Friendly']
240;714120;Very Positive;['Adventure', 'Point & Click', 'Story Rich', 'Psychological Horror', 'Indie', 'Choices Matter', 'Horror', 'Female Protagonist', 'Singleplayer', 'Cute', 'Dark Humor', 'Dark', 'Atmospheric', 'Casual', 'Dark Fantasy', 'Funny', '2D', 'Interactive Fiction', 'Great Soundtrack', 'Puzzle']
241;1114030;Very Positive;['Free to Play', 'Indie', 'Casual', 'Psychological Horror', 'Puzzle', 'Pixel Graphics', 'Multiple Endings', 'Female Protagonist', 'Choices Matter', 'Dark', 'Short', 'Stylized', 'Multiplayer']
242;562860;Very Positive;"['FPS', 'Retro', 'Female Protagonist', 'Old School', 'Action', 'Gore', 'Cyberpunk', 'First-Person', 'Shooter', 'Indie', 'Violent', 'Singleplayer', '2.5D', 'Fast-Paced', 'Great Soundtrack', ""1990's"", 'Sci-fi', 'Classic', 'Exploration', 'Difficult']"
243;931270;Very Positive;['City Builder', 'Colony Sim', 'Base Building', 'Resource Management', 'Medieval', 'Sandbox', 'Management', 'Strategy', 'Economy', 'Indie', 'Relaxing', 'Pixel Graphics', 'Top-Down', '2D', 'Procedural Generation', 'Hex Grid', 'Nature', 'Retro', 'Singleplayer', 'Early Access']
244;742520;Very Positive;['Comedy', 'Funny', 'Story Rich', 'Interactive Fiction', 'Choose Your Own Adventure', 'Visual Novel', 'Villain Protagonist', 'Historical', 'Dark Comedy', 'Choices Matter', 'Conversation', 'Casual', 'Stylized', 'Medieval', 'Drama', 'Adventure', 'Singleplayer', 'Indie', 'Great Soundtrack', 'Atmospheric']
245;915460;Very Positive;['Sexual Content', 'Nudity', 'Mature', 'Female Protagonist', 'Action', 'Indie', 'Third-Person Shooter', 'Memes', 'Violent', 'Multiplayer', 'Zombies', 'Co-op', 'Funny', 'Gore', 'Shooter', 'Great Soundtrack', 'Massively Multiplayer', 'Comedy', 'Dark Humor', 'Early Access']
246;1032520;Very Positive;['Free to Play', 'Indie', 'Casual', 'Memes', 'Psychological Horror', 'Gambling', 'Funny', 'Short']
247;690640;Very Positive;['Puzzle Platformer', 'Online Co-Op', 'Local Co-Op', 'Action-Adventure', 'Beautiful', 'Fantasy', 'Co-op', '2.5D', 'Platformer', 'Adventure', 'Puzzle', 'Multiplayer', 'Action', 'Atmospheric', 'Local Multiplayer', 'Great Soundtrack', 'Stylized', 'Indie', 'Singleplayer', 'RPG']
248;898580;Very Positive;['Sports', 'Simulation', 'Indie', 'Bowling', 'VR']
249;829660;Very Positive;['Multiplayer', '4 Player Local', 'Board Game', 'Funny', 'Casual', 'Strategy', 'Simulation', 'Local Multiplayer', 'Indie', 'Singleplayer', 'Controller', '2D', 'Cute', 'Relaxing', 'Strategy RPG', 'Cartoon', 'Cartoony', 'Tabletop', 'Time Management', 'Colorful']
